ACADEMIC_PERIOD,Department,Subject,Crs .,Title,IType,Sec .,CRN,Min Cr,Max Credit,Stat,Perm,Days,Meeting Time String,Dates,BldgRoom String,Enrl*,Lim**,Graduate Students,INSTRUCTOR_ID,Instructor,Instructor_Title,Grd?,Mode,Link ID,Link Cnct,XList Group,XList Enrl,XList Max Enrl,XList Seats Avail
202320,Schl of Aviation & Transp Tech,AT,49600,Applied Research Proposal,LEC,001,28386,2.0,2.0,,,MW,02:30 PM-03:20 PM,01/09/23-04/29/23,NISW 220,9,15,No,10116955.0,"Ropp, Timothy D.",Clinical Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,49700,Applied Resrch Project,LEC,001,11782,3.0,3.0,,,TR,11:30 AM-12:20 PM,01/09/23-04/29/23,NISW 184,31,40,No,10116955.0,"Ropp, Timothy D.",Clinical Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,11901,UAS Safety And Risk Management,LEC,003,20431,3.0,3.0,,,TR,08:30 AM-09:20 AM,01/09/23-04/29/23,NISW 184,28,32,No,34358783.0,"Rose, Nathan T.",Clinical Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,21900,"UAS Design, Build, Test",LEC,003,14343,3.0,3.0,,,TR,12:30 PM-01:20 PM,01/09/23-04/29/23,NISW 184,20,26,No,34358783.0,"Rose, Nathan T.",Clinical Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,32501,Advanced Aviation Meteorology,LEC,001,69927,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,NISW 149,45,72,No,34358783.0,"Rose, Nathan T.",Clinical Assistant Professor,Y,Reg,Unk,Unk,23,47.0,72.0,25.0
202320,Military Science,MSL,30200,Applied Ldrshp In Sm Unit Ops,LEC,001,22897,4.0,4.0,,Dept,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,LWSN B134,11,20,No,34119419.0,"Russell, Jeremy D.",Military Science Instructor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Military Science,MSL,30200,Applied Ldrshp In Sm Unit Ops,LEC,002,22898,4.0,4.0,,Dept,TR,10:30 AM-11:45 AM,01/09/23-04/29/23,LWSN B134,18,20,No,34119419.0,"Russell, Jeremy D.",Military Science Instructor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,44500,Adv Ntwrk Rout &Switch,LEC,002,21616,3.0,3.0,,,MW,04:30 PM-05:20 PM,01/09/23-04/29/23,KNOY B029,3,18,No,31212181.0,"Salam, Abdul",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,62300,Computer Networks,LEC,005,23587,3.0,3.0,,Dept,TR,10:30 AM-11:45 AM,01/09/23-04/29/23,KNOY B041,4,18,No,31212181.0,"Salam, Abdul",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,10500,Intro To C Program,LEC,001,13147,3.0,3.0,,,MW,11:30 AM-12:20 PM,01/09/23-04/29/23,WALC 1087,96,100,No,24335411.0,"Salem, Tawfiq M.",Clinical Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,15501,Intro To Software Dev Concepts,LEC,001,11701,3.0,3.0,,,MF,02:30 PM-03:20 PM,01/09/23-04/29/23,PHYS 114,244,252,No,24335411.0,"Salem, Tawfiq M.",Clinical Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,17500,Visual Programming,LEC,002,13184,3.0,3.0,,,MW,12:30 PM-01:20 PM,01/09/23-04/29/23,WALC 3090,40,40,No,24335411.0,"Salem, Tawfiq M.",Clinical Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,57500,Vis Tools & Applications,LEC,001,16390,3.0,3.0,,,TR,05:30 PM-06:45 PM,01/09/23-04/29/23,KNOY 306,16,20,No,28567283.0,"Saraswat, Dharmendra",Associate Professor,Y,Reg,Unk,Unk,5E,16.0,20.0,4.0
202320,School of Engineering Tech,ECET,43600,Elec Pwr Distrib & Smart Ctrl,LEC,001,22502,3.0,3.0,,,MW,12:30 PM-01:20 PM,01/09/23-04/29/23,WTHR 160,14,15,No,34030828.0,"Sayedahmed, Adel E.",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,53200,Transportation Security,LEC,001,16560,3.0,3.0,,,TR,03:00 PM-04:15 PM,01/09/23-04/29/23,NISW 184,17,22,No,22973105.0,"Schreckengast, Stewart W.",Limited Term Lecturer,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ECET,22400,Electronic Systems,LEC,011,63449,3.0,3.0,,,TR,07:30 AM-08:20 AM,01/09/23-04/29/23,WALC 1018,144,150,Graduate Student,26969356.0,"Schreiber, Zachary",Student,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Technology Ldrshp & Innovatn,TLI,15200,Business Prin Org Leadership,LEC,003,24790,3.0,3.0,,,TR,03:00 PM-04:15 PM,01/09/23-04/29/23,WALC 2087,125,125,No,15171186.0,"Scott, Regena L.",Assistant Professor of Practice,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Technology Ldrshp & Innovatn,TLI,15200,Business Prin Org Leadership,LEC,001,15815,3.0,3.0,,,TR,10:30 AM-11:45 AM,01/09/23-04/29/23,WALC 2087,125,125,No,15171186.0,"Scott, Regena L.",Assistant Professor of Practice,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Technology Ldrshp & Innovatn,OLS,45400,Gender & Diversity Mgt,LEC,001,29368,3.0,3.0,,,MWF,01:30 PM-02:20 PM,01/09/23-04/29/23,KRAN G005,28,30,No,15171186.0,"Scott, Regena L.",Assistant Professor of Practice,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Technology Ldrshp & Innovatn,OLS,58300,Coaching And Mentoring,LEC,002,29948,3.0,3.0,,,W,02:30 PM-05:20 PM,01/09/23-04/29/23,KRAN G005,30,30,No,15171186.0,"Scott, Regena L.",Assistant Professor of Practice,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MFET,24800,Introduction To Robotics,LEC,002,20228,3.0,3.0,,,TR,01:30 PM-02:20 PM,01/09/23-04/29/23,LWSN B155,51,72,No,34011241.0,"Sealy, Dominique W.",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,42200,Cyber Criminology,LEC,001,18373,3.0,3.0,,,TR,10:30 AM-11:45 AM,01/09/23-04/29/23,HIKS G980D,125,120,No,13345103.0,"Seigfried-Spellar, Kathryn C.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,60100,Applied Statistics,LEC,001,29411,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,KNOY 228,14,20,No,13345103.0,"Seigfried-Spellar, Kathryn C.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,62300,Digital Forensic Internship,DIS,012,28311,3.0,3.0,,Inst,Unlisted,,01/09/23-04/29/23,ASYNC ONLINE,1,1,No,13345103.0,"Seigfried-Spellar, Kathryn C.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MET,32000,Applied Thermodynamics,LEC,001,22412,3.0,3.0,,,MWF,12:30 PM-01:20 PM,01/09/23-04/29/23,STEW 314,72,120,No,28022700.0,"Sheffield, John W.",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,34600,Wireless Networks,LEC,001,17034,4.0,4.0,,,TR,07:30 AM-08:45 AM,01/09/23-04/29/23,KNOY B041,19,30,No,10001810.0,"Smith, Anthony H.",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,45600,Wireless Secur & Mgmt,LEC,001,34398,3.0,3.0,,,MW,12:30 PM-01:20 PM,01/09/23-04/29/23,KNOY B029,14,18,No,10001810.0,"Smith, Anthony H.",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,40000,Construction Capstone I,LEC,001,11196,6.0,6.0,,,MW,11:30 AM-01:20 PM,01/09/23-04/29/23,PHYS 203,26,40,Graduate Student,25980337.0,"Soto Ortiz, Sebastian",Student,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,001,12591,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,STEW 320,76,100,No,25657252.0,"Sparkling, Anthony E.",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,30000,Advanced Pre-Con Mgmt,LEC,004,11239,9.0,9.0,,,TR,02:30 PM-05:20 PM,01/09/23-04/29/23,CRTN 1011,83,81,No,25657252.0,"Sparkling, Anthony E.",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,36200,Construction Competition,DIS,001,29881,2.0,2.0,,,Unlisted,,01/09/23-04/29/23,ASYNC ONLINE,16,0,No,25657252.0,"Sparkling, Anthony E.",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,41000,Construction Mgmt Portfolio II,DIS,002,22526,0.5,0.5,,,Unlisted,,01/09/23-03/05/23,,15,100,No,25657252.0,"Sparkling, Anthony E.",Assistant Professor,Y,P/NP,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,48400,Applications In Data Science,LEC,001,24814,3.0,3.0,,,TR,09:00 AM-10:15 AM,01/09/23-04/29/23,KNOY B031,24,24,No,11911404.0,"Springer, John A.",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,57000,IT Data Analytics,DIS,002,12451,3.0,3.0,,Inst,Unlisted,,01/09/23-03/05/23,,41,40,No,11911404.0,"Springer, John A.",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,25000,Intermediate Const Mgmt,LEC,004,11268,9.0,9.0,,,TR,08:30 AM-11:20 AM,01/09/23-04/29/23,KRAN G016,91,93,No,11577792.0,"Starr, Todd A.",Adjunct Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,35000,Advanced Const Mgmt,LEC,004,11286,9.0,9.0,,,MW,08:30 AM-11:20 AM,01/09/23-04/29/23,WALC B058,110,108,No,11577792.0,"Starr, Todd A.",Adjunct Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,IET,31600,Statistical Quality Control,LEC,001,20223,3.0,3.0,,,MWF,12:30 PM-01:20 PM,01/09/23-04/29/23,SC 239,39,90,No,10378512.0,"Stephens, Matthew P.",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,IET,43540,Facilities Planning,LEC,003,20242,3.0,3.0,,,MW,09:30 AM-10:20 AM,01/09/23-04/29/23,KNOY B031,22,40,No,10378512.0,"Stephens, Matthew P.",Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,IET,43630,Design Of Experiments,LEC,010,24300,3.0,3.0,,,MWF,11:30 AM-12:20 PM,01/09/23-04/29/23,BRNG B268,43,45,No,10378512.0,"Stephens, Matthew P.",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,27200,Intro To Compst Tech,LEC,001,13541,3.0,3.0,,,W,07:30 AM-09:20 AM,01/09/23-04/29/23,NISW 187,40,40,No,10351158.0,"Sterkenburg, Ronald",Professor,Y,Reg,A1,A6,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,41600,Airline Indoctrination,LEC,001,58146,2.0,2.0,,,M,11:30 AM-01:20 PM,01/09/23-04/29/23,NISW 149,72,72,No,34012001.0,"Strickland, Paul B.",Clinical Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Purdue Polytechnic Inst Admin,TECH,34000,Prototyping Tech For People,LEC,002,23885,3.0,3.0,,,TR,08:30 AM-09:20 AM,01/09/23-04/29/23,WALC 3122,31,40,No,29455130.0,"Strimel, Greg J.",Associate Professor,Y,Reg,A1,A2,AH,38.0,40.0,2.0
202320,Technology Ldrshp & Innovatn,TLI,46000,Teach Design & Innovation II,LEC,002,23897,3.0,3.0,,,TR,08:30 AM-09:20 AM,01/09/23-04/29/23,WALC 3122,3,40,No,29455130.0,"Strimel, Greg J.",Associate Professor,Y,Reg,A1,A2,AH,38.0,40.0,2.0
202320,Schl of Aviation & Transp Tech,AT,47500,Aviation Law,LEC,001,11765,3.0,3.0,,,TR,10:30 AM-11:45 AM,01/09/23-04/29/23,NISW 149,64,72,No,13854695.0,"Suckow, Michael W.",Professor of Practice and Associate Head for Engagement,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,49401,Capstone Project Proposal,LEC,002,24915,2.0,2.0,,,F,04:30 PM-05:20 PM,01/09/23-03/05/23,NISW 157,46,46,No,13854695.0,"Suckow, Michael W.",Professor of Practice and Associate Head for Engagement,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,49501,Applied Capstone Res Proj,LEC,001,26913,1.0,1.0,,,F,04:30 PM-05:20 PM,03/06/23-04/29/23,NISW 157,45,46,No,13854695.0,"Suckow, Michael W.",Professor of Practice and Associate Head for Engagement,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,37000,Introduction To Cryptography,LEC,001,17859,3.0,3.0,,,MWF,03:30 PM-04:20 PM,01/09/23-04/29/23,SC 239,90,90,No,31212213.0,"Sun, Wenhai",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,48101,Intro To Blockchain Technology,LEC,016,24851,3.0,3.0,,Dept,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,KNOY B031,39,40,No,31212213.0,"Sun, Wenhai",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,ECET,27400,Wireless Communications,LEC,004,63491,3.0,3.0,,,MW,02:30 PM-03:20 PM,01/09/23-04/29/23,KNOY B033,55,60,No,16871085.0,"Sundararajan, Rajeswari",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,IET,33400,Economics Analysis - Tech Sys,LEC,014,20225,3.0,3.0,,,MWF,11:30 AM-12:20 PM,01/09/23-04/29/23,WALC 3090,60,60,No,10129494.0,"Sutton, Mathias J.",Associate Head for Academic Affairs,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,39200,Enterprise Data Mgmt,DIS,008,26658,3.0,3.0,,Inst,Unlisted,,01/09/23-04/29/23,,1,0,No,10184517.0,"Swanson, Dewey A.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,IET,34300,Technical And Service Selling,LEC,013,20236,3.0,3.0,,,MWF,09:30 AM-10:20 AM,01/09/23-04/29/23,WTHR 114,22,50,No,11821796.0,"Tanoos, James J.",Clinical Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,IET,34350,B2B Sales Management,LEC,001,20239,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,WALC 2124,21,52,No,11821796.0,"Tanoos, James J.",Clinical Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,20000,Intermediate Pre-Con Mgmt,LEC,001,11252,9.0,9.0,,,MW,02:30 PM-05:20 PM,01/09/23-04/29/23,PHYS 223,99,90,No,25873352.0,"Tao, Chengcheng",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,30000,Advanced Pre-Con Mgmt,LEC,004,11239,9.0,9.0,,,TR,02:30 PM-05:20 PM,01/09/23-04/29/23,CRTN 1011,83,81,No,25873352.0,"Tao, Chengcheng",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,41000,Construction Mgmt Portfolio II,DIS,002,22526,0.5,0.5,,,Unlisted,,01/09/23-03/05/23,,15,100,No,25873352.0,"Tao, Chengcheng",Assistant Professor,Y,P/NP,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,26700,Fixed & Rotry Wng Assy,LEC,001,21317,3.0,3.0,,,TR,12:30 PM-01:20 PM,01/09/23-04/29/23,NISW 214,44,44,No,10129656.0,"Thom, James M.",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,38500,Design Support Anlysis,LEC,001,14595,2.0,2.0,,,M,10:30 AM-11:20 AM,01/09/23-04/29/23,NISW 184,19,40,No,10129656.0,"Thom, James M.",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,49800,Small Group UXD,DIS,002,30233,3.0,3.0,,Inst,Unlisted,,01/09/23-04/29/23,ASYNC ONLINE,0,5,No,30296745.0,"Toombs, Austin L.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,001,12591,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,STEW 320,76,100,No,32117747.0,"Torbica, Zeljko M.",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,20000,Intermediate Pre-Con Mgmt,LEC,001,11252,9.0,9.0,,,MW,02:30 PM-05:20 PM,01/09/23-04/29/23,PHYS 223,99,90,No,32117747.0,"Torbica, Zeljko M.",Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,30000,Advanced Pre-Con Mgmt,LEC,004,11239,9.0,9.0,,,TR,02:30 PM-05:20 PM,01/09/23-04/29/23,CRTN 1011,83,81,No,32117747.0,"Torbica, Zeljko M.",Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,45000,Construction Capstone II,LEC,001,22528,6.0,6.0,,,MW,03:30 PM-05:20 PM,01/09/23-04/29/23,HIKS G980D,98,105,No,32117747.0,"Torbica, Zeljko M.",Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Military Science,MSL,10200,Foundations Of Leadership,LEC,001,38306,2.0,2.0,,,W,08:30 AM-09:20 AM,01/09/23-04/29/23,AR 101,16,20,No,33098592.0,"Torres, Christopher M.",Assistant Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Military Science,MSL,10200,Foundations Of Leadership,LEC,004,38309,2.0,2.0,,,R,12:30 PM-01:20 PM,01/09/23-04/29/23,AR 101,11,20,No,33098592.0,"Torres, Christopher M.",Assistant Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Military Science,MSL,10200,Foundations Of Leadership,LEC,003,38308,2.0,2.0,,,T,09:30 AM-10:20 AM,01/09/23-04/29/23,AR 102,11,20,No,33098592.0,"Torres, Christopher M.",Assistant Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,11200,Sketch Visualiz & Comm,LEC,008,23114,3.0,3.0,,,MW,01:30 PM-02:20 PM,01/09/23-04/29/23,STEW 320,28,40,No,29501479.0,"Triplett, Daniel P.",Assistant Professor of Practice,Y,Reg,A3,A4,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,11600,Geom Mdl Visual & Comm,LEC,001,13474,3.0,3.0,,,M,12:30 PM-01:20 PM,01/09/23-04/29/23,SYNC ONLINE,131,151,No,29501479.0,"Triplett, Daniel P.",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,11600,Geom Mdl Visual & Comm,LEC,001,13474,3.0,3.0,,,W,12:30 PM-01:20 PM,01/09/23-04/29/23,WTHR 172,131,151,No,29501479.0,"Triplett, Daniel P.",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,20500,Portfolio Review,DIS,001,12036,0.0,0.0,,,M,07:30 AM-08:20 AM,01/09/23-04/29/23,SYNC ONLINE,91,150,No,29501479.0,"Triplett, Daniel P.",Assistant Professor of Practice,Y,S/U,Unk,Unk,F8,128.0,150.0,22.0
202320,Computer Graphics Technology,CGT,34800,Photorealistic Shaders,LEC,001,16638,3.0,3.0,,,TR,03:30 PM-04:20 PM,01/09/23-04/29/23,DUDL 1383,23,23,No,29501479.0,"Triplett, Daniel P.",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,40500,Senior Portfolio Review,DIS,004,29316,0.0,0.0,,,M,07:30 AM-08:20 AM,01/09/23-04/29/23,SYNC ONLINE,37,150,No,29501479.0,"Triplett, Daniel P.",Assistant Professor of Practice,Y,S/U,Unk,Unk,F8,128.0,150.0,22.0
202320,Computer Information Tech,CNIT,27200,Database Fundamentals,LEC,001,13217,3.0,3.0,,,MW,10:30 AM-11:20 AM,01/09/23-04/29/23,SMTH 108,173,176,No,24179172.0,"Vhaduri, Sudip",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,58100,Data Fusion For Machine Learn,LEC,040,18545,3.0,3.0,,Inst,MW,04:30 PM-05:45 PM,01/09/23-04/29/23,ME 1006,6,20,No,24179172.0,"Vhaduri, Sudip",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MET,11100,Applied Statics,LEC,001,22323,3.0,3.0,,,MW,10:30 AM-11:20 AM,01/09/23-04/29/23,MATH 175,177,180,No,18026565.0,"Vian, Wei",Assistant Professor of Practice,Y,Reg,A2,A5,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MET,14400,Materials And Processes II,LEC,001,13584,3.0,3.0,,,TR,12:30 PM-01:20 PM,01/09/23-04/29/23,WALC 1132,105,105,No,18026565.0,"Vian, Wei",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,25000,Intermediate Const Mgmt,LEC,004,11268,9.0,9.0,,,TR,08:30 AM-11:20 AM,01/09/23-04/29/23,KRAN G016,91,93,No,10312643.0,"Wallace, Lewie J.",Lecturer,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,35000,Advanced Const Mgmt,LEC,004,11286,9.0,9.0,,,MW,08:30 AM-11:20 AM,01/09/23-04/29/23,WALC B058,110,108,No,10312643.0,"Wallace, Lewie J.",Lecturer,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,45000,Construction Capstone II,LEC,001,22528,6.0,6.0,,,MW,03:30 PM-05:20 PM,01/09/23-04/29/23,HIKS G980D,98,105,No,10312643.0,"Wallace, Lewie J.",Lecturer,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,25001,Comp Graph Prof Prac I,LEC,001,18096,1.0,1.0,,,M,04:30 PM-05:20 PM,01/09/23-04/29/23,FRNY G140,178,200,Graduate Student,33919958.0,"Wang, Hao",Student,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,45001,Comp Graph Prof Prac II,LEC,001,12898,1.0,1.0,,,M,03:30 PM-04:20 PM,01/09/23-04/29/23,FRNY G140,139,200,Graduate Student,33919958.0,"Wang, Hao",Student,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,26200,Bsc Aircrft Pwrplt Tch,LEC,002,16199,4.0,4.0,,,TR,07:30 AM-08:45 AM,01/09/23-04/29/23,NISW 157,35,36,No,14963340.0,"Wang, Peng Hao",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,30702,Advanced Aircraft Systems,LEC,003,13962,3.0,3.0,,,WF,12:30 PM-01:20 PM,01/09/23-04/29/23,NISW 214,25,42,No,14963340.0,"Wang, Peng Hao",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,10200,Aviation Business,LEC,001,57134,3.0,3.0,,,MWF,04:30 PM-05:20 PM,01/09/23-04/29/23,NISW 149,65,72,Graduate Student,31293733.0,"Wang, Sen",Student,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MET,50300,Applied Optimization,LEC,004,22207,3.0,3.0,,,MWF,10:30 AM-11:20 AM,01/09/23-04/29/23,KNOY B031,34,35,No,26388934.0,"Wang, Xiaoming",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,25000,Intermediate Const Mgmt,LEC,004,11268,9.0,9.0,,,TR,08:30 AM-11:20 AM,01/09/23-04/29/23,KRAN G016,91,93,No,11169049.0,"Weida, James R.",Lecturer,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,35000,Advanced Const Mgmt,LEC,004,11286,9.0,9.0,,,MW,08:30 AM-11:20 AM,01/09/23-04/29/23,WALC B058,110,108,No,11169049.0,"Weida, James R.",Lecturer,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Naval Science,NS,44000,Fundamentals Maneuver Warfare,LEC,001,26262,3.0,3.0,,,TR,07:30 AM-08:45 AM,01/09/23-04/29/23,AR 101,12,40,Graduate Student,33954958.0,"Weston, Richard E.",Student,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Military Science,MSL,10200,Foundations Of Leadership,LEC,003,38308,2.0,2.0,,,T,09:30 AM-10:20 AM,01/09/23-04/29/23,AR 102,11,20,No,33995596.0,"White, Kevin C.",Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Military Science,MSL,10200,Foundations Of Leadership,LEC,001,38306,2.0,2.0,,,W,08:30 AM-09:20 AM,01/09/23-04/29/23,AR 101,16,20,No,33995596.0,"White, Kevin C.",Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Military Science,MSL,10200,Foundations Of Leadership,LEC,004,38309,2.0,2.0,,,R,12:30 PM-01:20 PM,01/09/23-04/29/23,AR 101,11,20,No,33995596.0,"White, Kevin C.",Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
